Date,Target,Volume,MA_20,MA_50,RSI,Volatility_30D,Month,DayOfWeek
2004-05-11,0,1683600.0,4.905166578292847,5.062184286117554,58.16333470005285,0.012858873565117144,5.0,0.0
2004-05-12,0,896000.0,4.905840754508972,5.06411036491394,61.19868465822262,0.013367626101109227,5.0,1.0
2004-05-13,0,832400.0,4.9125821352005,5.064919328689575,60.57441863131568,0.013317504708788489,5.0,2.0
2004-05-14,0,5684000.0,4.92162344455719,5.064124965667725,61.02762701269891,0.013217401464045155,5.0,3.0
2004-05-17,0,1217600.0,4.930693936347962,5.062629642486573,59.75211143082285,0.013264682791717015,5.0,4.0
2004-05-18,0,744800.0,4.935494470596313,5.0594456672668455,60.1341443791136,0.01347670565407307,5.0,0.0
2004-05-19,0,1218400.0,4.938259840011597,5.0554282760620115,65.47779968007855,0.013423274057115225,5.0,1.0
2004-05-20,1,488400.0,4.936810398101807,5.047895231246948,51.320777953111815,0.013550328448306129,5.0,2.0
2004-05-21,0,668800.0,4.933513975143432,5.040047082901001,49.535878473429186,0.013544293856281158,5.0,3.0
2004-05-25,1,472400.0,4.93395311832428,5.034444389343261,49.11287407413322,0.01381951257588067,5.0,4.0
2004-05-26,0,833200.0,4.936519479751587,5.030655641555786,41.657314896478766,0.013858439424630564,5.0,1.0
2004-05-27,0,1514000.0,4.944395041465759,5.027873401641846,43.813211423813286,0.013679620415342977,5.0,2.0
2004-05-28,1,1469600.0,4.9568414211273195,5.022566404342651,34.91669304305374,0.012801285800045234,5.0,3.0
2004-05-31,0,697200.0,4.955567860603333,5.013100442886352,32.64680807604378,0.01322903053184772,5.0,4.0
2004-06-01,0,256000.0,4.958659672737122,5.005400009155274,42.96475122555134,0.013415434252351845,5.0,0.0
2004-06-02,1,798000.0,4.953184485435486,4.9958521747589115,28.460614459175986,0.013951014210066453,6.0,1.0
2004-06-03,1,1076800.0,4.9376549243927,4.984921321868897,25.42794754113075,0.014325997857406516,6.0,2.0
2004-06-04,1,670400.0,4.923389911651611,4.97457335472107,28.53282553943903,0.014339800414277824,6.0,3.0
2004-06-07,0,542400.0,4.907803463935852,4.966027412414551,35.86186335899103,0.014563317327155578,6.0,4.0
2004-06-08,0,681200.0,4.897969532012939,4.95745192527771,43.72482038253576,0.014703242972708322,6.0,0.0
2004-06-09,1,1197200.0,4.8852949142456055,4.947547521591186,39.47111971295298,0.01525234461194316,6.0,1.0
2004-06-10,0,783600.0,4.86498601436615,4.936650333404541,39.27399623398159,0.015147363578351747,6.0,2.0
2004-06-11,0,1668400.0,4.847683358192444,4.927456407546997,44.641518773573644,0.014763476548826964,6.0,3.0
2004-06-14,1,249200.0,4.831556081771851,4.919614086151123,41.57585351830572,0.013091724667699494,6.0,4.0
2004-06-15,1,580000.0,4.816740536689759,4.912038497924804,39.24776858559446,0.013096721205182902,6.0,0.0
2004-06-16,0,1202800.0,4.806927990913391,4.904447927474975,39.10014522951395,0.012833088519442055,6.0,1.0
2004-06-17,1,1693200.0,4.804013395309449,4.898359479904175,46.95522819145543,0.012827855876260947,6.0,2.0
2004-06-18,0,1271200.0,4.7994472742080685,4.8904445838928225,47.44647953355608,0.013227800456922035,6.0,3.0
2004-06-21,0,2121200.0,4.801390314102173,4.883893690109253,48.516455615077035,0.013304365933486587,6.0,4.0
2004-06-22,0,474000.0,4.799204540252686,4.8776092433929445,53.283919725615455,0.013153267641095595,6.0,0.0
2004-06-23,1,1151200.0,4.795561361312866,4.871303873062134,58.935033417780474,0.01303872735342445,6.0,1.0
2004-06-24,0,994000.0,4.790217924118042,4.866422786712646,56.76504530521868,0.01250611460403907,6.0,2.0
2004-06-25,0,1280000.0,4.787740421295166,4.865190515518188,55.92380087906053,0.012686363016955604,6.0,3.0
2004-06-28,0,1216800.0,4.78579728603363,4.863133382797241,46.118773482556485,0.01308196840754708,6.0,4.0
2004-06-29,0,662400.0,4.778996586799622,4.8614765167236325,52.010011978288425,0.013034318893854256,6.0,0.0
2004-06-30,1,491600.0,4.7774906873703005,4.859704933166504,57.65352341493523,0.01280109531454993,6.0,1.0
2004-07-02,1,1288000.0,4.778996562957763,4.857138729095459,51.304458511745935,0.012801404426352074,6.0,2.0
2004-07-05,0,364400.0,4.781668329238892,4.855101680755615,53.9433692347479,0.01282736143195126,7.0,4.0
2004-07-06,0,346400.0,4.783562779426575,4.854035711288452,58.689997417256,0.01286546330188246,7.0,0.0
2004-07-07,0,3052000.0,4.782785511016845,4.853142728805542,56.802977747786976,0.01262379706205481,7.0,1.0
2004-07-08,1,475200.0,4.786817216873169,4.852439947128296,46.29879930418497,0.01260550549962598,7.0,2.0
2004-07-09,0,421600.0,4.79177188873291,4.852461862564087,51.01717804216459,0.0126333848458031,7.0,3.0
2004-07-12,0,306800.0,4.796240878105164,4.8552447700500485,44.906429819147455,0.012736806135041448,7.0,4.0
2004-07-13,0,551600.0,4.796240878105164,4.853180837631226,40.03776773830645,0.012447519931023256,7.0,0.0
2004-07-14,0,4238800.0,4.797066473960877,4.8513863658905025,40.78035098273243,0.012095216612828499,7.0,1.0
2004-07-15,0,604000.0,4.795900774002075,4.8478944301605225,40.01246359968729,0.01152121975141195,7.0,2.0
2004-07-16,1,1027200.0,4.78681709766388,4.841157999038696,29.72711136338387,0.011177082732003138,7.0,3.0
2004-07-19,1,1202400.0,4.778024768829345,4.832634592056275,29.86613573629066,0.011585714590493153,7.0,4.0
2004-07-20,1,1750400.0,4.772001314163208,4.825273027420044,48.780354978732525,0.012807260834066228,7.0,0.0
2004-07-21,0,771200.0,4.768115210533142,4.819668436050415,50.40039220250149,0.012680459430670312,7.0,1.0
2004-07-22,0,669600.0,4.767872309684753,4.816386165618897,57.37054793298703,0.012202905390559796,7.0,2.0
2004-07-23,0,877600.0,4.7673866748809814,4.81104115486145,52.69729651861397,0.01195271378639525,7.0,3.0
2004-07-26,0,1259600.0,4.764229202270508,4.805849342346192,48.48438653546153,0.011831687917191969,7.0,4.0
2004-07-27,1,817200.0,4.7645207166671755,4.800292291641235,46.825102468378084,0.01185191281958958,7.0,0.0
2004-07-28,1,588400.0,4.766803789138794,4.795920457839966,49.27271659828843,0.011837466257783825,7.0,1.0
2004-07-29,0,613200.0,4.771175527572632,4.793977355957031,56.60486610988448,0.011924203042951062,7.0,2.0
2004-07-30,0,568800.0,4.780599355697632,4.794074535369873,58.92602903807485,0.01149837564957451,7.0,3.0
2004-08-03,0,567600.0,4.784728336334228,4.794268856048584,60.6087927082065,0.011124214856267281,7.0,4.0
2004-08-04,0,620800.0,4.787788677215576,4.79574559211731,62.17180369956153,0.010617078672103288,8.0,1.0
2004-08-05,0,861200.0,4.791043210029602,4.795978765487671,63.74502413047256,0.010588887359818703,8.0,2.0
2004-08-06,1,1902800.0,4.7931805610656735,4.795104379653931,65.31012524591111,0.01067580884241559,8.0,3.0
2004-08-09,1,645600.0,4.796920871734619,4.793472194671631,74.84032292403548,0.010680533065814258,8.0,4.0
2004-08-10,1,762800.0,4.803089928627014,4.793744173049927,71.25744518655992,0.011016023266158907,8.0,0.0
2004-08-11,0,654800.0,4.8145540952682495,4.796775331497193,71.87836913527018,0.010459853465294173,8.0,1.0
2004-08-12,1,6440800.0,4.832818603515625,4.8010499382019045,75.3158699403485,0.011391282014566573,8.0,2.0
2004-08-13,0,779200.0,4.8495478391647335,4.806439771652221,71.153885744033,0.011575091846200761,8.0,3.0
2004-08-16,1,732400.0,4.870812559127808,4.814421052932739,73.55752650715469,0.011523597844799978,8.0,4.0
2004-08-17,0,1310400.0,4.894587969779968,4.821113815307617,72.27144516694595,0.01153353063632996,8.0,0.0
2004-08-18,1,1357200.0,4.9130860567092896,4.827386064529419,73.23723567460635,0.01150074738540851,8.0,1.0
2004-08-19,0,814000.0,4.923852276802063,4.830021533966065,59.0679892107304,0.012542988698490718,8.0,2.0
2004-08-20,0,798800.0,4.935626339912415,4.83651873588562,59.52887889140722,0.01283839232117655,8.0,3.0
2004-08-23,0,602800.0,4.945778465270996,4.843358135223388,60.45762645297062,0.012834170430931331,8.0,4.0
2004-08-24,0,514400.0,4.951665544509888,4.847442216873169,52.56310800617178,0.013267008684509021,8.0,0.0
2004-08-25,0,624400.0,4.959649682044983,4.851529731750488,53.585246285554085,0.012952291300596892,8.0,1.0
2004-08-26,0,542000.0,4.967395806312561,4.856182565689087,56.657452175072464,0.012948860247583679,8.0,2.0
2004-08-27,0,549600.0,4.973545265197754,4.8606242656707765,58.15005708342357,0.012921119716030981,8.0,3.0
2004-08-30,1,422400.0,4.977178525924683,4.8633405876159665,54.40756631436977,0.012719316280997605,8.0,4.0
2004-08-31,0,682800.0,4.983238577842712,4.867785377502441,51.70070171892124,0.012133963348091924,8.0,0.0
2004-09-01,0,844800.0,4.996512460708618,4.873794450759887,53.846508722406284,0.012306387636689826,8.0,1.0
2004-09-02,0,776800.0,5.008611392974854,4.879741506576538,55.59512164793667,0.012365865698249224,9.0,2.0
2004-09-03,0,670800.0,5.02025339603424,4.8849811935424805,49.738336217350046,0.012365517981392071,9.0,3.0
2004-09-07,1,1144400.0,5.032675313949585,4.890455150604248,52.625960824990806,0.012342411232765929,9.0,4.0
2004-09-08,0,410400.0,5.040822863578796,4.8949771499633785,49.83764690205723,0.012334311217696186,9.0,1.0
2004-09-09,0,1020400.0,5.049819111824036,4.902384061813354,65.2468608220378,0.01235928125615837,9.0,2.0
2004-09-10,1,2066000.0,5.050054407119751,4.909473066329956,55.091727162323075,0.012500785121868859,9.0,3.0
2004-09-13,0,694800.0,5.053239560127258,4.9167393207550045,60.901601629664974,0.012419866558893312,9.0,4.0
2004-09-14,0,1231200.0,5.058384871482849,4.926176376342774,78.1027857176495,0.01244422654229663,9.0,0.0
2004-09-15,1,771200.0,5.061178064346313,4.932917709350586,66.20149931999464,0.01265139433164039,9.0,1.0
2004-09-16,0,1620000.0,5.060688114166259,4.938236198425293,62.66377624761364,0.012694868999370584,9.0,2.0
2004-09-17,0,418000.0,5.07014570236206,4.94496561050415,65.8132423926355,0.01288039474286079,9.0,3.0
2004-09-20,1,2065600.0,5.076418161392212,4.9523591136932374,65.60880243321779,0.012765305049250667,9.0,4.0
2004-09-21,0,365200.0,5.082592558860779,4.959686403274536,61.75662319373301,0.012900043757749575,9.0,0.0
2004-09-22,0,682800.0,5.096509265899658,4.967549571990967,54.39723855716378,0.012712467425339,9.0,1.0
2004-09-23,0,438000.0,5.108466124534607,4.976419830322266,54.60252281681306,0.012709764735834647,9.0,2.0
2004-09-24,0,368800.0,5.1174335956573485,4.984329414367676,54.26993657709384,0.011890126865118146,9.0,3.0
2004-09-27,1,988400.0,5.1251760721206665,4.9923343849182125,52.863259366183335,0.011773104311727648,9.0,4.0
2004-09-28,0,681600.0,5.125470066070557,4.998801774978638,43.18643865897431,0.012537533615231022,9.0,0.0
2004-09-29,1,729600.0,5.129243230819702,5.008272762298584,44.23702487844603,0.01271522443226341,9.0,1.0
2004-09-30,0,1124000.0,5.123265075683594,5.014299955368042,45.077286543509935,0.012661318732789136,9.0,2.0
2004-10-01,0,1017600.0,5.124980115890503,5.022487468719483,53.209974598608476,0.012644151038482916,9.0,3.0
2004-10-04,0,725600.0,5.130174446105957,5.029902048110962,49.75638420047051,0.012326315616976603,10.0,4.0
2004-10-05,0,713600.0,5.135319638252258,5.037628335952759,56.01126333374929,0.012195821584458552,10.0,0.0
2004-10-06,0,1182000.0,5.135270762443542,5.043393774032593,50.41236560175024,0.012298764355340944,10.0,1.0
2004-10-07,0,1132000.0,5.132330656051636,5.049508037567139,45.13729832017254,0.01229346002092553,10.0,2.0
2004-10-08,0,762800.0,5.12963547706604,5.054605741500854,41.38545331981424,0.012376640579124066,10.0,3.0
2004-10-12,1,924800.0,5.125813269615174,5.058594417572022,43.566384680724916,0.012377301193828348,10.0,4.0
2004-10-13,0,580000.0,5.118217873573303,5.061223783493042,38.11782191925294,0.012355142375360346,10.0,1.0
2004-10-14,0,1236000.0,5.12003104686737,5.067038793563842,48.591805404696835,0.012903396830831788,10.0,2.0
2004-10-15,0,1250400.0,5.122971153259277,5.072309188842773,51.947623112186044,0.01134062568727704,10.0,3.0
2004-10-18,0,1212000.0,5.120030951499939,5.076560707092285,49.05004605621415,0.011450265134226494,10.0,4.0
2004-10-19,0,805200.0,5.1149345397949215,5.081060705184936,57.52130124988447,0.011366598480223363,10.0,0.0
2004-10-20,0,1404000.0,5.1110633373260494,5.085343389511109,50.22514946245767,0.011388226455372729,10.0,1.0
2004-10-21,0,968000.0,5.104448080062866,5.088092832565308,53.67656713981631,0.011394551639347017,10.0,2.0
2004-10-22,0,594800.0,5.098910689353943,5.090162467956543,38.32504654547517,0.011222166287479551,10.0,3.0
2004-10-25,1,613600.0,5.0945003747940065,5.0890021228790285,32.06041521850963,0.011173466107290439,10.0,4.0
2004-10-26,0,660800.0,5.090580129623413,5.088747301101685,31.234647139366686,0.011159049250444884,10.0,0.0
2004-10-27,1,632800.0,5.094745326042175,5.088374881744385,48.187996150169084,0.010833973848456614,10.0,1.0
2004-10-28,1,804800.0,5.092932271957397,5.087610483169556,41.83903817578261,0.01062969579449556,10.0,2.0
2004-10-29,0,647200.0,5.09587242603302,5.087414503097534,55.15564239349148,0.010903313985833602,10.0,3.0
2004-11-01,0,1379200.0,5.09650948047638,5.091550350189209,64.01243256775865,0.011067132879203481,10.0,4.0
2004-11-02,0,826000.0,5.092638349533081,5.092706851959228,56.197150668892,0.011287371708007303,11.0,0.0
2004-11-03,0,684400.0,5.087395095825196,5.094274988174439,43.48986949563802,0.011205198453827545,11.0,1.0
2004-11-04,0,1243600.0,5.085434818267823,5.096901483535767,40.51194556218244,0.011007386103925642,11.0,2.0
2004-11-05,0,1284400.0,5.083719635009766,5.099136018753052,44.84197040816212,0.010994997296097549,11.0,3.0
2004-11-08,0,744000.0,5.084209680557251,5.10133129119873,48.35976900875738,0.010879584904825795,11.0,4.0
2004-11-09,0,1297600.0,5.085189700126648,5.103252191543579,50.862999331611285,0.010876286344782259,11.0,0.0
2004-11-10,1,948000.0,5.085973715782165,5.104741859436035,49.79870711968787,0.009857352860635174,11.0,1.0
2004-11-11,1,987600.0,5.0824443101882935,5.106721086502075,51.877989523436966,0.00959834799529583,11.0,2.0
2004-11-12,1,381600.0,5.081781196594238,5.106416683197022,60.65595850373425,0.009727187191222517,11.0,3.0
2004-11-15,0,672800.0,5.086089730262756,5.1075520420074465,64.54448191064637,0.008640894776708584,11.0,4.0
2004-11-16,1,926800.0,5.092909336090088,5.110123081207275,63.87166776639634,0.008648533129713944,11.0,0.0
2004-11-17,1,685600.0,5.100906229019165,5.112635755538941,72.02017100060883,0.008647683107757466,11.0,1.0
2004-11-18,1,850400.0,5.111577367782592,5.116394634246826,71.52167935979494,0.008047947600871288,11.0,2.0
2004-11-19,0,2026000.0,5.125611281394958,5.120479335784912,70.18937517924934,0.008319668531824378,11.0,3.0
2004-11-22,0,1028000.0,5.1473956823349,5.127938632965088,87.42099020619635,0.009092795876437642,11.0,4.0
2004-11-23,0,692000.0,5.168191266059876,5.134727983474732,88.17698152565457,0.009130784706982049,11.0,0.0
2004-11-24,1,835200.0,5.187469792366029,5.140008850097656,95.80289136929818,0.009131223880548628,11.0,1.0
2004-11-25,0,1416000.0,5.210382437705994,5.147292232513427,95.9560867760933,0.008456991893255618,11.0,2.0
2004-11-26,1,733200.0,5.231446933746339,5.155718030929566,96.13062571660531,0.008467378142777428,11.0,3.0
2004-11-29,1,527600.0,5.249188041687012,5.163167285919189,96.26643433616493,0.008169969143491882,11.0,4.0
2004-11-30,0,900800.0,5.273129487037659,5.171391382217407,96.62750246059761,0.00816830287888086,11.0,0.0
2004-12-01,1,1562800.0,5.3026970624923715,5.182316789627075,96.97325188412876,0.008372808291159512,11.0,1.0
2004-12-02,0,2212000.0,5.331654810905457,5.190959701538086,89.50044123670983,0.008678836643786665,12.0,2.0
2004-12-03,0,1434800.0,5.364815068244935,5.201675596237183,89.93876778317666,0.008898116037172728,12.0,3.0
2004-12-06,0,1204400.0,5.393282341957093,5.211670789718628,79.41782985787901,0.009404449666581076,12.0,4.0
2004-12-07,1,688000.0,5.419277930259705,5.220892934799195,74.45782159848181,0.00964962977450823,12.0,0.0
2004-12-08,0,910400.0,5.446510004997254,5.233157835006714,73.00877522924527,0.009629125817690246,12.0,1.0
2004-12-09,0,829600.0,5.474196934700013,5.244702568054199,71.27770980913965,0.009253493511876614,12.0,2.0
2004-12-10,0,1550800.0,5.496346497535706,5.255649251937866,58.59368206078414,0.009399045249262715,12.0,3.0
2004-12-13,1,1080800.0,5.51434292793274,5.263297166824341,57.43150924046563,0.009160422438144942,12.0,4.0
2004-12-14,1,1033600.0,5.5309055805206295,5.270415534973145,56.90621806863553,0.008730465668859691,12.0,0.0
2004-12-15,0,1154000.0,5.55162136554718,5.279156446456909,61.14636384572096,0.008922183767434262,12.0,1.0
2004-12-16,0,1520800.0,5.578170967102051,5.293554716110229,67.89578509712695,0.010095026020509414,12.0,2.0
2004-12-17,1,1677600.0,5.602149868011475,5.308407020568848,67.7837452230858,0.010061073165132434,12.0,3.0
2004-12-20,0,2292800.0,5.617822504043579,5.323213443756104,62.46785956512093,0.010256551387544159,12.0,4.0
2004-12-21,0,910000.0,5.636313343048096,5.338928012847901,59.776417890582835,0.010227710609164779,12.0,0.0
2004-12-22,0,1021200.0,5.6556944131851195,5.354999465942383,64.92506321560433,0.010193041297646553,12.0,1.0
2004-12-23,1,656400.0,5.673592042922974,5.368716630935669,59.402414385925866,0.010269699443667719,12.0,2.0
2004-12-24,0,556800.0,5.6904021263122555,5.382690420150757,68.43594980674092,0.01021945173199976,12.0,3.0
2004-12-29,0,196800.0,5.708695363998413,5.398633050918579,76.56278431924424,0.010197517427673216,12.0,4.0
2004-12-30,1,702000.0,5.724021935462952,5.415026340484619,75.36516606802718,0.01022908524119078,12.0,2.0
2004-12-31,0,603200.0,5.732179570198059,5.430763282775879,67.65160809811013,0.010492736649653216,12.0,3.0
2005-01-04,0,218000.0,5.745528626441955,5.447391920089721,77.04144718377083,0.010428419187352283,12.0,4.0
2005-01-05,1,916800.0,5.75388400554657,5.4636649227142335,79.45730151673476,0.010338019092983793,1.0,1.0
2005-01-06,1,1216400.0,5.757938027381897,5.477045850753784,61.85551742083056,0.01116497277082805,1.0,2.0
2005-01-07,0,920800.0,5.766886806488037,5.491415605545044,59.72590171984851,0.011197719768854515,1.0,3.0
2005-01-10,0,2138000.0,5.77801103591919,5.50646411895752,51.918633732402974,0.01134749493263703,1.0,4.0
2005-01-11,0,1442400.0,5.787652015686035,5.522590465545655,50.35746028493056,0.011354038802232288,1.0,0.0
2005-01-12,0,683200.0,5.801001048088073,5.5377007007598875,55.28804022446769,0.011334717663697546,1.0,1.0
2005-01-13,0,982800.0,5.815932250022888,5.551066274642944,52.06114388519514,0.011337619935457044,1.0,2.0
2005-01-14,0,1109600.0,5.829429650306702,5.565132055282593,47.04817157344645,0.011288939593965397,1.0,3.0
2005-01-17,0,982400.0,5.838131284713745,5.579450922012329,47.216905750095755,0.010951891026411007,1.0,4.0
2005-01-18,0,224400.0,5.837686371803284,5.594455337524414,45.95909875700284,0.010808691889151312,1.0,0.0
2005-01-19,0,1542400.0,5.837587428092957,5.609954137802124,43.32673209958104,0.010508475183478909,1.0,1.0
2005-01-20,1,1249200.0,5.839861798286438,5.625474290847778,44.50762980131704,0.010089284765586707,1.0,2.0
2005-01-21,0,542800.0,5.839664101600647,5.6407177734375,48.28473787888369,0.00994044638963026,1.0,3.0
2005-01-24,0,847200.0,5.843223834037781,5.657899513244629,52.680665092498465,0.010315330345534113,1.0,4.0
2005-01-25,1,504400.0,5.843965482711792,5.673325099945068,47.884796975002786,0.010578348197940145,1.0,0.0
2005-01-26,1,1385200.0,5.84441032409668,5.6877420711517335,68.67194259513364,0.010362243296485933,1.0,1.0
2005-01-27,1,2847600.0,5.850837659835816,5.704532222747803,75.79428892378239,0.011379862920040446,1.0,2.0
2005-01-28,1,4146800.0,5.861418008804321,5.722429809570312,76.22295643412374,0.011529694830378199,1.0,3.0
2005-01-31,1,1392000.0,5.878228044509887,5.741692008972168,79.06710221176462,0.0114098211501549,1.0,4.0
2005-02-01,0,1603600.0,5.894098520278931,5.760400381088257,79.6083291401938,0.010054651140799823,1.0,0.0
2005-02-02,0,2120400.0,5.917533588409424,5.78043384552002,83.23360997265732,0.010666065433346363,2.0,1.0
2005-02-03,0,3731200.0,5.9464565992355345,5.796670217514038,80.4256964330776,0.010778447587580026,2.0,2.0
2005-02-04,0,822400.0,5.973253583908081,5.813440532684326,81.6421342245708,0.010762035580509241,2.0,3.0
2005-02-07,0,992400.0,5.997677445411682,5.830547180175781,82.43239090120441,0.010760535414406688,2.0,4.0
2005-02-08,1,2042800.0,6.022200250625611,5.847317590713501,81.87341124040364,0.010735376930561752,2.0,0.0
2005-02-09,0,1332400.0,6.0447948455810545,5.863039865493774,79.57693430517898,0.010789675309300285,2.0,1.0
2005-02-10,0,1598400.0,6.071146869659424,5.879849805831909,82.54358400963622,0.010869165262828585,2.0,2.0
2005-02-11,1,691600.0,6.096955180168152,5.89466233253479,76.14070106164925,0.010986697769384952,2.0,3.0
2005-02-14,1,697600.0,6.121414065361023,5.90693772315979,79.63474905654735,0.010885815308458517,2.0,4.0
2005-02-15,0,819600.0,6.149957752227783,5.921776514053345,81.40704283916764,0.010969705045795053,2.0,0.0
2005-02-16,0,1235600.0,6.179159116744995,5.935691757202148,77.63688441368355,0.010938347156684083,2.0,1.0
2005-02-17,0,1061200.0,6.20547399520874,5.950350952148438,69.36763262885364,0.009357038816726792,2.0,2.0
2005-02-18,0,1166000.0,6.2304384231567385,5.965181970596314,61.56882627262904,0.009477407991378655,2.0,3.0
2005-02-21,0,886400.0,6.25115602016449,5.979757919311523,60.11044277392903,0.009329851962950376,2.0,4.0
2005-02-22,0,999200.0,6.2723949432373045,5.992604303359985,43.453668230895175,0.00956857018463121,2.0,0.0
2005-02-23,0,1395600.0,6.291193842887878,6.005681009292602,44.774101007644354,0.009728574983870196,2.0,1.0
2005-02-24,1,1575600.0,6.299096655845642,6.018433713912964,40.16783414867195,0.009891494935460512,2.0,2.0
2005-02-25,0,1382000.0,6.298610496520996,6.029511775970459,32.514255336546,0.010225697108477918,2.0,3.0
2005-02-28,1,1489200.0,6.29979681968689,6.0409621906280515,42.34188098188293,0.010585903009141235,2.0,4.0
2005-03-01,1,1103200.0,6.293672132492065,6.046600847244263,37.65071026104941,0.011196477070322083,2.0,0.0
2005-03-02,0,1959200.0,6.285707139968872,6.053856754302979,39.680659330805646,0.01149822661444043,3.0,1.0
2005-03-03,0,1431200.0,6.28962733745575,6.065392150878906,52.218855530755626,0.012464871281579363,3.0,2.0
2005-03-04,0,1296800.0,6.293201494216919,6.0761957931518555,54.22176204373725,0.012439786935650454,3.0,3.0
2005-03-07,1,2097200.0,6.295887017250061,6.086624221801758,50.33562646950727,0.012171314987432128,3.0,4.0
2005-03-08,0,1241200.0,6.2941381454467775,6.0955360317230225,43.651191956059,0.012266834449619988,3.0,0.0
2005-03-09,0,920800.0,6.297563552856445,6.10590443611145,50.60559074549726,0.012415543414275573,3.0,1.0
2005-03-10,1,1277200.0,6.292198276519775,6.113250970840454,47.59734454333231,0.01186396074713555,3.0,2.0
2005-03-11,0,856000.0,6.283079218864441,6.118285245895386,42.07216852582902,0.01217076528411333,3.0,3.0
2005-03-14,1,816000.0,6.277747416496277,6.125164861679077,46.31045934742808,0.012037474811070325,3.0,4.0
2005-03-15,0,895200.0,6.268778014183044,6.13107626914978,48.551141821984075,0.01199171749778319,3.0,0.0
2005-03-16,1,1238800.0,6.25985848903656,6.1380815505981445,52.70682748411275,0.011334731531939585,3.0,1.0
2005-03-17,1,2125200.0,6.250390934944153,6.14733211517334,54.12160136732508,0.011328764152635977,3.0,2.0
2005-03-18,0,567200.0,6.245956087112427,6.156809682846069,51.991848721501455,0.011484134261674385,3.0,3.0
2005-03-21,0,2787200.0,6.242468047142029,6.165540723800659,60.0923466663211,0.011506627993062703,3.0,4.0
2005-03-22,0,1007200.0,6.237734246253967,6.172637195587158,49.93960268451871,0.011747392845519249,3.0,0.0
2005-03-23,0,1078400.0,6.232252931594848,6.178181762695313,34.41317275361831,0.011853832287453542,3.0,1.0
2005-03-24,0,1018800.0,6.226771712303162,6.182769498825073,32.317420029658805,0.011674777078114804,3.0,2.0
2005-03-28,0,1424000.0,6.223034620285034,6.186953763961792,30.062345789070818,0.011706820819540687,3.0,3.0
2005-03-29,1,1170000.0,6.213915729522705,6.191275968551635,33.24265432790199,0.011680779022168354,3.0,0.0
2005-03-30,1,1005200.0,6.2090823411941525,6.19515923500061,24.510398719639824,0.011388956399420355,3.0,1.0
2005-03-31,0,1086000.0,6.203601145744324,6.200262241363525,37.32806166540875,0.011686550400102635,3.0,2.0
2005-04-01,1,935200.0,6.194880890846252,6.207399787902832,53.44729537559447,0.012185543894235153,3.0,3.0
2005-04-04,0,799600.0,6.183669257164001,6.213797855377197,47.212968568737374,0.012217173805722395,4.0,4.0
2005-04-05,1,646800.0,6.177540397644043,6.220350847244263,53.68306860436283,0.012647293676432596,4.0,0.0
2005-04-06,0,1298400.0,6.1767431735992435,6.228647108078003,52.519001649100296,0.012552100503041917,4.0,1.0
2005-04-07,0,1958800.0,6.175248122215271,6.238239555358887,60.2958881814754,0.012630765660170637,4.0,2.0
2005-04-08,1,1379200.0,6.178636646270752,6.244370565414429,56.76538646218369,0.012532621215926716,4.0,3.0
2005-04-11,0,658400.0,6.188253855705261,6.249019584655762,55.34761964176445,0.012220686877464457,4.0,4.0
2005-04-12,0,1209200.0,6.197522115707398,6.252882490158081,64.0750933473984,0.0118767661116895,4.0,0.0
2005-04-13,1,722000.0,6.20649151802063,6.25603346824646,70.28526601811109,0.011338393605455799,4.0,1.0
2005-04-14,0,1251200.0,6.209132409095764,6.254721078872681,66.43172072964381,0.011324397525197179,4.0,2.0
2005-04-15,0,1017200.0,6.218151497840881,6.256010074615478,74.96759829930942,0.010234611955945055,4.0,3.0
2005-04-18,0,1281600.0,6.222237539291382,6.256403264999389,71.3620342480169,0.010291751147434375,4.0,4.0
2005-04-19,0,803200.0,6.224081087112427,6.256102180480957,72.69703744492527,0.010295754634793083,4.0,0.0
2005-04-20,1,1300000.0,6.230209994316101,6.255841093063355,68.83516216552495,0.009978016981459175,4.0,1.0
2005-04-21,0,1077200.0,6.234894037246704,6.254221439361572,52.34757416505505,0.00999315535888425,4.0,2.0
2005-04-22,0,1165200.0,6.244511127471924,6.252115201950073,60.94754715891251,0.009688457870263458,4.0,3.0
2005-04-25,0,560800.0,6.255324101448059,6.250301332473755,49.35212641585523,0.009071212545551969,4.0,4.0
2005-04-26,0,1099600.0,6.26643602848053,6.249284753799438,47.69410590486536,0.009005249128453206,4.0,0.0
2005-04-27,0,855600.0,6.279790306091309,6.24709225654602,41.89496346920861,0.009019739835391232,4.0,1.0
2005-04-28,1,989200.0,6.286866044998169,6.243345012664795,38.72805528167076,0.009031623766678423,4.0,2.0
2005-04-29,1,1252000.0,6.289158272743225,6.240873498916626,39.76279856595797,0.008864193850203247,4.0,3.0
2005-05-02,0,954800.0,6.297878527641297,6.240773897171021,45.155365405796346,0.008979647634387663,4.0,4.0
2005-05-03,0,742800.0,6.304057335853576,6.241511373519898,50.2465748508066,0.00906591979537958,5.0,0.0
2005-05-04,0,603600.0,6.309388995170593,6.243444728851318,59.083882360268596,0.008684806128912991,5.0,1.0
2005-05-05,1,569200.0,6.31267786026001,6.246833162307739,55.427641715626095,0.008462967478562664,5.0,2.0
2005-05-06,1,2470000.0,6.3147705078125,6.250640106201172,56.66314467134706,0.008348260045482085,5.0,3.0
